;index;variable;value
86;32;1;"Conforme a Lei Orgânica da Assistência Social (LOAS), Art. 24-C. Assinale verdadeiro ou falso: ( ) Fica instituído o Programa de Erradicação do Trabalho Infantil (Peti), de caráter intersetorial, integrante da Política Nacional de Assistência Social, que, no âmbito do Suas, compreende transferências de renda, trabalho social com famílias e oferta de serviços socioeducativos para crianças e adolescentes que se encontrem em situação de trabalho. ( ) O Peti tem abrangência nacional e será desenvolvido de forma articulada pelos entes federados, com a participação da sociedade civil, e tem como objetivo contribuir para a retirada de crianças e adolescentes com idade inferior a 16 (dezesseis) anos em situação de trabalho, ressalvada a condição de aprendiz, a partir de 12 (doze) anos. Assinale a alternativa CORRETA. - Alternativas
A
V-V.
B
V-F.
C
F-V.
D
Nenhuma das alternativas."
139;32;2;"Em conformidade com a Lei nº 8. 742/1993 - LOAS, analisar os itens abaixo:




I. O Programa de Erradicação do Trabalho Infantil (Peti) é de caráter intersetorial, que compreende transferências de renda, trabalho social com famílias e oferta de serviços socioeducativos para crianças e adolescentes que se encontrem em situação de trabalho.

II. O Programa de Erradicação do Trabalho Infantil (Peti) tem abrangência nacional e será desenvolvido de forma articulada pelos entes federados, com a participação da sociedade civil, e tem como objetivo contribuir para a retirada de crianças e adolescentes com idade inferior a doze anos em situação de trabalho, ressalvada a condição de aprendiz, a partir de dez anos.

III. As crianças e os adolescentes em situação de trabalho deverão ser identificados e ter os seus dados inseridos no Cadastro Único para Programas Sociais do Governo Federal (CadÚnico), com a devida identificação das situações de trabalho infantil e imediatamente encaminhados para o acolhimento institucional.




Está(ão) CORRETO(S): - Alternativas
A
Somente o item I.
B
Somente os itens I e II.
C
Somente os itens II e III.
D
Nenhum dos itens.
E
Todos os itens."
34;33;0;"Leia as afirmativas a seguir:




I. O Centro de Referência de Assistência Social (CRAS) tem o intuito de tornar acessíveis serviços de proteção social à população que deles necessita.

II. O Serviço de Proteção e Atendimento Integral à Família (Paif) promove o acesso a benefícios e programas de transferência de renda.




Marque a alternativa CORRETA: - Alternativas
A
As duas afirmativas são verdadeiras.
B
A afirmativa I é verdadeira, e a II é falsa.
C
A afirmativa II é verdadeira, e a I é falsa.
D
As duas afirmativas são falsas."
87;33;1;"Leia as afirmativas a seguir:




I. Todo ser humano tem o direito de ser, em todos os lugares, reconhecido como pessoa perante a lei.

II. O principal serviço ofertado pelo CRAS é o Serviço de Proteção e Atendimento Integral à Família (Paif).




Marque a alternativa CORRETA: - Alternativas
A
As duas afirmativas são verdadeiras.
B
A afirmativa I é verdadeira, e a II é falsa.
C
A afirmativa II é verdadeira, e a I é falsa.
D
As duas afirmativas são falsas."
140;33;2;"Leia as afirmativas a seguir:




I. O CRAS não pode ofertar o Serviço de Proteção e Atendimento Integral à Família (PAIF).

II. Nenhum ser humano tem o direito de ser reconhecido como pessoa perante a lei.




Marque a alternativa CORRETA: - Alternativas
A
As duas afirmativas são verdadeiras.
B
A afirmativa I é verdadeira, e a II é falsa.
C
A afirmativa II é verdadeira, e a I é falsa.
D
As duas afirmativas são falsas."
35;34;0;"Em concordância com a lei 8.742/93 Lei Orgânica da Assistência Social, a gestão das ações na área de assistência social fica organizada sob a forma de sistema descentralizado e participativo, denominado Sistema Único de Assistência Social (Suas), com os seguintes objetivos:
I - consolidar a gestão compartilhada, o cofinanciamento e a cooperação técnica entre os entes federativos que, de modo articulado, operam a proteção social não contributiva. II - definir os níveis de gestão, respeitadas as diversidades regionais e municipais. III - afiançar a vigilância socioassistencial e a garantia de direitos.
Está CORRETO o que se afirma em:
 - Alternativas
A
II e III, apenas.
B
I e II, apenas.
C
I, II e III.
D
Nenhuma das alternativas."
88;34;1;"De acordo com o 6º artigo da lei nº 12.435, de 6 de julho de 2011, a gestão das ações na área de assistência social fica organizada sob a forma de sistema descentralizado e participativo, denominado Sistema Único de Assistência Social (Suas), com os seguintes objetivos, EXCETO: - Alternativas
A
Consolidar a gestão compartilhada, o cofinanciamento e a cooperação técnica entre os entes federativos que, de modo articulado, operam a proteção social não contributiva;
B
Definir os níveis de gestão, respeitadas as diversidades regionais e municipais;
C
Implementar a gestão do trabalho e a educação temporária na assistência social e em outras políticas públicas.
D
Afiançar a vigilância socioassistencial e a garantia de direitos.
E
Integrar a rede pública e privada de serviços, programas, projetos e benefícios de assistência social."
141;34;2;"A gestão das ações na área de assistência social fica organizada sob a forma de sistema descentralizado e participativo, denominado Sistema Único de Assistência Social (Suas), com os seguintes objetivos:




I. consolidar a gestão compartilhada, o cofinanciamento e a cooperação técnica entre os entes federativos que, de modo articulado, operam a proteção social contributiva.

II. afiançar a vigilância socioassistencial e a garantia de direitos.

III. integrar a rede pública e privada de serviços, programas, projetos e benefícios de assistência social.

IV. definir os níveis de gestão, respeitadas as diversidades regionais e municipais.

A quantidade de assertivas corretas é: - Alternativas
A
3
B
4
C
2
D
1"
36;35;0;"Leia as afirmativas a seguir:




I. Dificultar o contato de criança ou adolescente com o genitor é um ato de alienação parental.

II. O Serviço de Proteção e Atendimento Integral à Família (PAIF) não promove o acesso a benefícios e programas de transferência de renda.




Marque a alternativa CORRETA: - Alternativas
A
As duas afirmativas são verdadeiras.
B
A afirmativa I é verdadeira, e a II é falsa.
C
A afirmativa II é verdadeira, e a I é falsa.
D
As duas afirmativas são falsas."
89;35;1;"Leia as afirmativas a seguir:




I. O Serviço de Proteção e Atendimento Integral à Família (PAIF) não promove o acesso a serviços socioassistenciais.

II. Dificultar o exercício da autoridade parental é um ato de alienação parental.




Marque a alternativa CORRETA: - Alternativas
A
As duas afirmativas são verdadeiras.
B
A afirmativa I é verdadeira, e a II é falsa.
C
A afirmativa II é verdadeira, e a I é falsa.
D
As duas afirmativas são falsas."
142;35;2;"Leia as afirmativas a seguir:




I. O CRAS possui a função de gestão territorial da rede de assistência social básica.

II. Apresentar falsa denúncia contra os familiares da criança para dificultar a convivência deles com a criança não é um ato de alienação parental.




Marque a alternativa CORRETA: - Alternativas
A
As duas afirmativas são verdadeiras.
B
A afirmativa I é verdadeira, e a II é falsa.
C
A afirmativa II é verdadeira, e a I é falsa.
D
As duas afirmativas são falsas."
37;36;0;"A organização do Sistema Único de Assistência Social (SUAS) tem, como base, as diretrizes: descentralização político-administrativa em cada esfera de comando do governo, participação popular na formulação da política e controle das ações e primazia da responsabilidade do Estado na condução da política de assistência social. A rede privada de assistência social desenvolve um conjunto de ações complementares importantes às políticas públicas para o atendimento aos usuários da política de assistência social.




Analise as afirmativas a seguir sobre as entidades e organizações de assistência social do setor privado.

I. Entidades e organizações de assistência social são aquelas sem fins lucrativos que prestam serviços e executam programas e projetos de assistência social de caráter continuado, permanente e planejado, de forma universal de finalidade pública.


II. Conforme estabelecido na LOAS, as entidades e organizações de assistência social poderão prover serviços de proteção social básica e especial, de assessoramento e de defesa e garantia de direitos de forma integrada com os equipamentos públicos, quando vinculadas ao SUAS.

III. São características importantes das entidades e organizações de assistência social garantir a gratuidade e a universalidade em todos os serviços, programas, projetos e benefícios socioassistenciais, independentemente de contraprestação do usuário, isto é, sem exigência de contribuição ou contrapartida dos usuários.

IV. O Cadastro Nacional de Entidades de Assistência Social (CNEAS), previsto no artigo 19 da LOAS, é um banco de dados sob responsabilidade do gestor público, capaz de monitorar e reconhecer os serviços socioassistenciais prestados por entidades privadas de assistência social.




Está(ão) correta(s) a(s) afirmativa(s): - Alternativas
A
III e IV, apenas.
B
I e II, apenas.
C
I, II, III e IV
D
III, apenas."
