;index;variable;value
120;56;1;"Com relação às competências do Assistente Social, conforme disposto no Art. 4º da Lei nº 8.662/1993, analise as assertivas e assinale a alternativa correta. I. Elaborar, implementar, executar e avaliar políticas sociais junto a órgãos da administração pública, direta ou indireta, empresas, entidades e organizações populares. II. Orientar indivíduos e grupos de diferentes segmentos sociais no sentido de identificar recursos e de fazer uso dos mesmos no atendimento e na defesa de seus direitos. III. Planejar, executar e avaliar pesquisas que possam contribuir para a análise da realidade social e para subsidiar ações profissionais. - Alternativas
A
Apenas I está correta.
B
Apenas II está correta.
C
Apenas I e II estão corretas.
D
Todas estão corretas."
183;56;2;"Com relação às competências do Assistente Social, conforme disposto no Art. 4º da Lei nº 8.662/1993, analise as assertivas e assinale a alternativa correta.




I. Elaborar, implementar, executar e avaliar políticas sociais junto a órgãos da administração pública, direta ou indireta, empresas, entidades e organizações populares.

II. Orientar indivíduos e grupos de diferentes segmentos sociais no sentido de identificar recursos e de fazer uso dos mesmos no atendimento e na defesa de seus direitos.

III. Planejar, executar e avaliar pesquisas que possam contribuir para a análise da realidade social e para subsidiar ações profissionais. - Alternativas
A
Apenas I está correta.
B
Apenas II está correta.
C
Apenas I e II estão corretas.
D
Todas estão corretas."
58;57;0;"No art. 4º da Lei 8662/93, entre as competências do Assistente Social, está - Alternativas
A
elaborar, implementar, executar, financiar e avaliar políticas sociais, em empresas, entidades e organizações populares.
B
encaminhar providências, e prestar orientação psicossocial a indivíduos, grupos e à população.
C
orientar indivíduos e grupos de diferentes segmentos econômicos e sociais no sentido de garantir recursos e de fazer uso dos mesmos no atendimento de todas as demandas.
D
prestar consultoria e apoio aos movimentos sociais em matéria relacionada às políticas sociais, no exercício e na defesa dos direitos civis, políticos e sociais da coletividade.
E
prestar assessoria e consultoria a órgãos da administração pública direta e indireta, empresas privadas e outras entidades."
121;57;1;"Sobre as competências do assistente social (Lei n. 8.662 de 07 de junho de 1993), assinale a alternativa INCORRETA. - Alternativas
A
Orientar indivíduos e grupos de diferentes segmentos sociais no sentido de identificar recursos e de fazer uso dos mesmos no atendimento e na defesa de seus direitos.
B
Realizar estudos socioeconômicos com os usuários para fins de benefícios e serviços sociais junto a órgãos da administração pública direta e indireta, empresas privadas e outras entidades.
C
Prestar assessoria e apoio financeiro aos movimentos sociais em matéria relacionada às políticas sociais, no exercício e na defesa dos direitos civis, políticos e sociais da coletividade.
D
Planejar, organizar e administrar benefícios e Serviços Sociais."
184;57;2;"Constitui-se como atribuição privativa dos assistentes sociais, segundo a Lei n° 8.662/93: - Alternativas
A
orientar indivíduos e grupos de diferentes segmentos sociais no sentido de identificar recursos e de fazer uso deles no atendimento e na defesa de seus direitos.
B
prestar assessoria e apoio aos movimentos sociais em matéria relacionada às políticas sociais, no exercício e na defesa dos direitos civis, políticos e sociais da coletividade.
C
elaborar, implementar, executar e avaliar políticas sociais junto a órgãos da administração pública, direta ou indireta, empresas, entidades e organizações populares.
D
elaborar, coordenar, executar e avaliar planos, programas e projetos que sejam do âmbito de atuação do Serviço Social com participação da sociedade civil.
E
assessoria e consultoria a órgãos da Administração Pública direta e indireta, empresas privadas e outras entidades, em matéria de Serviço Social."
59;58;0;"Com base no Código de Ética Profissional do(a) Assistente Social, julgue o item subsequente. 




O assistente social deve denunciar falhas em regulamento, norma ou programa da instituição em que trabalha, quando estes ferirem princípios e diretrizes do código de ética em questão, mobilizando, caso se faça necessário, o CRESS. 
 - Alternativas
Certo
Errado"
122;58;1;"No que tange à ética profissional em serviço social e às disposições do Código de Ética do Assistente Social, julgue o item subsecutivo.




Compete aos CRESS fiscalizar o exercício do serviço social pelos profissionais e pelas instituições e organizações na área do serviço social.
 - Alternativas
Certo
Errado"
185;58;2;"No que tange à ética profissional em serviço social e às disposições do Código de Ética do Assistente Social, julgue o item subsecutivo.




É dever do assistente social buscar o aprimoramento contínuo, colocando-o a serviço dos princípios do código de ética da categoria.
 - Alternativas
Certo
Errado"
60;59;0;"Conforme a Lei n° 8.662/1993, são competências do Assistente Social, EXCETO - Alternativas
A
elaborar, implementar, executar e avaliar políticas sociais junto a órgãos da administração pública, direta ou indireta, empresas, entidades e organizações populares.
B
integrar comissões interdisciplinares de ética nos locais de trabalho do profissional, tanto no que se refere à avaliação da conduta profissional, como em relação às decisões quanto às políticas institucionais.
C
orientar indivíduos e grupos de diferentes segmentos sociais no sentido de identificar recursos e de fazer uso dos mesmos no atendimento e na defesa de seus direitos.
D
planejamento, organização e administração de Serviços Sociais e de Unidade de Serviço Social.
E
realizar estudos socioeconômicos com os usuários para fins de benefícios e serviços sociais junto a órgãos da administração pública direta e indireta, empresas privadas e outras entidades."
123;59;1;"Segundo a Lei 8.662, de 07 de junho 1993, em seu Art. 4º, constituem competências do assistente social, EXCETO. - Alternativas
A
Elaborar, coordenar, executar e avaliar planos, programas e projetos que sejam do âmbito de atuação do Serviço Social com participação da sociedade civil.
B
Planejar, executar e avaliar pesquisas que possam contribuir para a análise da realidade social e para subsidiar ações profissionais.
C
Realizar estudos socioeconômicos com os usuários para fins de benefícios e serviços sociais junto a órgãos da administração pública direta e indireta, empresas privadas e outras entidades.
D
Coordenar, elaborar, executar, supervisionar e avaliar estudos, pesquisas, planos, programas e projetos na área de Serviço Social.
E
Elaborar, implementar, executar e avaliar políticas sociais junto a órgãos da administração pública, direta ou indireta, empresas, entidades e organizações populares."
186;59;2;"A Lei n.º 8.662/1993 prevê como atribuição privativa do assistente social - Alternativas
A
elaborar, implementar, executar e avaliar políticas sociais junto a órgãos da administração pública, empresas, entidades e organizações populares.
B
orientar indivíduos e grupos no sentido de identificar recursos e de fazer uso desses recursos no atendimento e na defesa deseus direitos.
C
realizar estudos socioeconômicos com os usuários para fins de benefícios e serviços sociais junto a órgãos da administração pública direta e indireta, empresas privadas e outras entidades.
D
coordenar, elaborar, executar, supervisionar e avaliar estudos,pesquisas, planos, programas e projetos na área de serviço social.
E
planejar, organizar e administrar benefícios e serviços sociais."
61;60;0;"Bravo e Matos (2006) fazem uma análise a partir do Projeto Ético-Político da profissão e sua relação com a Reforma Sanitária no Brasil e identificam alguns desafios postos na atualidade para o Serviço Social. Sobre isso, analise as alternativas abaixo e assinale a CORRETA. - Alternativas
A
A atuação profissional do assistente social na Política de Saúde é marcada diretamente pela atuação técnica, sem a necessidade de realizar as mediações e análise de conjuntura. Devem ser consideradas, apenas, as normas, os projetos e programas institucionais.
B
A intervenção do assistente social na Saúde, na atualidade, é realizada por meio do Serviço Social Clínico.
C
O trabalho do assistente social na saúde deve ter como eixo central a busca criativa e incessante da incorporação dos conhecimentos e das novas requisições à profissão, articulados aos princípios dos projetos da reforma sanitária e ético-político do Serviço Social.
D
O assistente social deve construir espaços nas unidades que garantam a participação, apenas, dos funcionários para as decisões a serem tomadas na instituição. 
E
O Serviço Social na saúde está subordinado às determinações da equipe médica, podendo intervir, apenas, quando solicitado a emitir parecer social. Também deve administrar os benefícios sociais da instituição, assim como os transportes do município e/ou unidade hospitalar. "
